micnum,ccode1,ccode2,year,dyfatalmin1,dyfatalmax1,dyfatalmin2,dyfatalmax2,dyhiact1,dyhiact2,dyhostlev1,dyhostlev2,numevents,version
258,325,365,1942,18079,23362,65911,76913,22,22,5,5,4,mic-tdd-1.01
258,325,365,1943,4422,5643,14173,16210,22,22,5,5,2,mic-tdd-1.01
258,325,530,1941,225,575,1055,1610,22,22,5,5,3,mic-tdd-1.01
258,325,560,1941,410,640,150,250,22,22,5,5,3,mic-tdd-1.01
258,325,560,1942,250,500,250,500,22,22,5,5,3,mic-tdd-1.01
258,325,900,1940,5,10,5,10,22,22,5,5,1,mic-tdd-1.01
258,325,900,1941,1010,1230,1575,2200,22,22,5,5,6,mic-tdd-1.01
258,325,900,1942,300,500,200,400,22,22,5,5,2,mic-tdd-1.01
258,325,920,1941,75,150,250,350,22,22,5,5,3,mic-tdd-1.01
258,325,920,1942,350,610,235,470,22,22,5,5,5,mic-tdd-1.01
258,325,920,1943,15,60,26,60,22,22,5,5,2,mic-tdd-1.01
258,345,355,1941,0,0,2,2,16,14,4,4,2,mic-tdd-1.01
258,350,355,1941,0,0,0,0,0,14,1,4,1,mic-tdd-1.01
258,355,365,1941,0,0,60,95,16,16,4,4,11,mic-tdd-1.01
258,355,365,1942,0,0,0,0,10,16,3,4,8,mic-tdd-1.01
258,355,365,1944,100,200,100,200,0,16,1,4,2,mic-tdd-1.01
258,360,365,1941,13446,17446,13390,18760,22,22,5,5,11,mic-tdd-1.01
258,360,365,1942,20092,27349,95767,118448,22,22,5,5,5,mic-tdd-1.01
258,360,365,1943,26581,43079,92879,125765,22,22,5,5,1,mic-tdd-1.01
258,360,365,1944,29931,34926,9729,13857,22,22,5,5,2,mic-tdd-1.01
258,365,375,1941,6525,9293,5500,9243,22,22,5,5,6,mic-tdd-1.01
258,365,375,1942,45114,50519,35000,40365,22,22,5,5,5,mic-tdd-1.01
258,365,375,1943,45000,50365,35000,40365,22,22,5,5,1,mic-tdd-1.01
258,365,375,1944,17900,20627,12550,15977,22,22,5,5,4,mic-tdd-1.01
258,365,740,1942,50,50,0,0,0,16,1,4,1,mic-tdd-1.01
258,365,740,1945,9700,12050,60000,75000,22,22,5,5,1,mic-tdd-1.01
258,560,740,1941,50,75,50,75,22,22,5,5,1,mic-tdd-1.01
258,560,740,1942,38,38,0,0,0,16,1,4,4,mic-tdd-1.01
258,560,740,1944,1,1,0,0,0,16,1,4,1,mic-tdd-1.01
258,710,740,1941,18710,85440,26490,42405,22,22,5,5,1,mic-tdd-1.01
258,710,740,1942,247415,280810,88360,126845,22,22,5,5,6,mic-tdd-1.01
258,710,740,1943,240900,267200,90500,120500,22,22,5,5,3,mic-tdd-1.01
258,710,740,1944,347930,406260,209100,267630,22,22,5,5,12,mic-tdd-1.01
258,710,740,1945,218120,243490,68300,97620,22,22,5,5,3,mic-tdd-1.01
258,710,800,1942,25,50,25,50,22,22,5,5,,mic-tdd-1.01
258,710,800,1943,25,50,25,50,22,22,5,5,,mic-tdd-1.01
258,712,740,1945,70,80,100,200,22,22,5,5,1,mic-tdd-1.01
258,740,900,1941,135,249,159,330,22,22,5,5,2,mic-tdd-1.01
258,740,900,1942,4486,6623,7255,9520,22,22,5,5,17,mic-tdd-1.01
258,740,900,1943,7658,9473,2963,4258,22,22,5,5,2,mic-tdd-1.01
258,740,900,1944,10308,11479,3424,4052,22,22,5,5,2,mic-tdd-1.01
258,740,900,1945,11759,14021,3442,3682,22,22,5,5,7,mic-tdd-1.01
258,740,920,1941,135,249,159,279,22,22,5,5,2,mic-tdd-1.01
258,740,920,1942,3899,5104,1782,2301,22,22,5,5,2,mic-tdd-1.01
258,740,920,1943,656,1255,451,913,22,22,5,5,7,mic-tdd-1.01
258,740,920,1944,1060,1402,503,842,22,22,5,5,2,mic-tdd-1.01
258,740,920,1945,350,575,105,275,22,22,5,5,2,mic-tdd-1.01
258,230,2,1942,0,0,0,0,10,0,3,1,1,mic-tdd-1.01
258,255,2,1941,0,0,111,111,16,15,4,4,8,mic-tdd-1.01
258,255,2,1942,1417,1693,912,1313,22,22,5,5,9,mic-tdd-1.01
258,255,2,1943,13392,18918,13192,18150,22,22,5,5,38,mic-tdd-1.01
258,255,2,1944,120603,152780,120552,142313,22,22,5,5,53,mic-tdd-1.01
258,255,2,1945,77099,96928,54895,63408,22,22,5,5,9,mic-tdd-1.01
258,325,2,1942,503,722,344,685,22,22,5,5,5,mic-tdd-1.01
258,325,2,1943,5065,5864,1676,2515,22,22,5,5,3,mic-tdd-1.01
258,355,2,1942,0,0,0,0,12,0,3,1,1,mic-tdd-1.01
258,355,2,1943,56,61,100,225,22,22,5,5,10,mic-tdd-1.01
258,355,2,1944,1,1,5,8,0,16,1,4,3,mic-tdd-1.01
258,360,2,1942,0,0,0,0,0,16,1,4,1,mic-tdd-1.01
258,360,2,1943,4,4,100,225,22,22,5,5,2,mic-tdd-1.01
258,740,2,1940,0,0,0,0,4,7,2,3,4,mic-tdd-1.01
258,740,2,1941,1068,1153,6395,6921,22,22,5,5,5,mic-tdd-1.01
258,740,2,1942,41327,45981,47829,52336,22,22,5,5,76,mic-tdd-1.01
258,740,2,1943,37030,41402,9586,10992,22,22,5,5,60,mic-tdd-1.01
258,740,2,1944,345379,370037,37426,42831,22,22,5,5,87,mic-tdd-1.01
258,740,2,1945,634995,672109,46079,51367,22,22,5,5,58,mic-tdd-1.01
258,255,20,1939,5,20,50,55,22,22,5,5,1,mic-tdd-1.01
258,255,20,1940,200,400,800,850,22,22,5,5,1,mic-tdd-1.01
258,255,20,1941,400,800,2018,2218,22,22,5,5,2,mic-tdd-1.01
258,255,20,1942,5200,5500,6032,6302,22,22,5,5,3,mic-tdd-1.01
258,255,20,1943,2429,3363,2801,3480,22,22,5,5,5,mic-tdd-1.01
258,255,20,1944,24149,30553,18608,23367,22,22,5,5,10,mic-tdd-1.01
258,255,20,1945,13372,17014,8098,10340,22,22,5,5,5,mic-tdd-1.01
258,325,20,1943,40,45,0,0,0,16,1,4,1,mic-tdd-1.01
258,740,20,1941,450,700,260,320,22,22,5,5,1,mic-tdd-1.01
258,740,20,1942,100,200,50,100,22,22,5,5,0,mic-tdd-1.01
258,740,20,1943,5,25,0,0,22,22,5,5,1,mic-tdd-1.01
258,740,20,1945,100,200,5,25,22,22,5,5,1,mic-tdd-1.01
258,740,70,1945,250,500,3,3,22,22,5,5,1,mic-tdd-1.01
258,255,140,1942,0,0,0,0,0,16,1,4,3,mic-tdd-1.01
258,255,140,1943,292,403,172,183,22,22,5,5,8,mic-tdd-1.01
258,255,140,1944,1251,1518,934,1211,22,22,5,5,2,mic-tdd-1.01
258,255,140,1945,386,538,254,396,22,22,5,5,1,mic-tdd-1.01
258,325,140,1942,0,0,0,0,0,10,1,3,1,mic-tdd-1.01
258,220,200,1940,1435,1470,4,12,22,22,5,5,4,mic-tdd-1.01
258,220,200,1941,1005,1490,930,1390,22,22,5,5,15,mic-tdd-1.01
258,220,200,1942,190,210,100,110,22,22,5,5,4,mic-tdd-1.01
258,230,200,1942,0,0,0,0,10,0,3,1,1,mic-tdd-1.01
258,255,200,1939,20,30,1737,1757,22,22,5,5,10,mic-tdd-1.01
258,255,200,1940,50912,67308,74689,93008,22,22,5,5,155,mic-tdd-1.01
258,255,200,1941,21786,28540,29800,36401,22,22,5,5,112,mic-tdd-1.01
258,255,200,1942,25369,32334,33922,42313,22,22,5,5,144,mic-tdd-1.01
258,255,200,1943,40507,51294,32328,41563,22,22,5,5,75,mic-tdd-1.01
258,255,200,1944,61671,85197,53011,72914,22,22,5,5,78,mic-tdd-1.01
258,255,200,1945,35803,48103,22148,32787,22,22,5,5,22,mic-tdd-1.01
258,325,200,1940,3520,3965,459,658,22,22,5,5,15,mic-tdd-1.01
258,325,200,1941,15350,18275,4433,5449,22,22,5,5,30,mic-tdd-1.01
258,325,200,1942,3648,4607,4873,7234,22,22,5,5,37,mic-tdd-1.01
258,325,200,1943,3118,3919,3134,4316,22,22,5,5,19,mic-tdd-1.01
258,355,200,1941,10,30,0,0,0,16,1,4,6,mic-tdd-1.01
258,355,200,1943,2,2,4,20,12,16,3,4,9,mic-tdd-1.01
258,355,200,1944,0,0,30,80,0,16,1,4,5,mic-tdd-1.01
258,740,200,1941,3235,3689,4743,5290,22,22,5,5,12,mic-tdd-1.01
258,740,200,1942,15459,16950,13412,14759,22,22,5,5,39,mic-tdd-1.01
258,740,200,1943,607,922,979,1099,22,22,5,5,3,mic-tdd-1.01
258,740,200,1944,22998,31325,8180,10511,22,22,5,5,9,mic-tdd-1.01
258,740,200,1945,14714,16331,4494,5017,22,22,5,5,5,mic-tdd-1.01
258,800,200,1941,1,10,1,10,22,22,5,5,,mic-tdd-1.01
258,800,200,1942,125,160,125,160,22,22,5,5,,mic-tdd-1.01
258,800,200,1943,20,50,0,0,22,22,5,5,,mic-tdd-1.01
258,800,200,1944,20,50,0,0,22,22,5,5,,mic-tdd-1.01
258,800,200,1945,10,50,0,0,22,22,5,5,,mic-tdd-1.01
258,255,210,1939,1,1,0,0,17,17,4,4,16,mic-tdd-1.01
258,255,210,1940,100,200,2047,2195,22,22,5,5,32,mic-tdd-1.01
258,255,211,1939,0,0,0,0,7,15,3,4,14,mic-tdd-1.01
258,255,211,1940,500,1000,6052,6152,22,22,5,5,32,mic-tdd-1.01
258,255,212,1940,0,0,0,0,16,0,4,1,1,mic-tdd-1.01
258,255,220,1939,680,1260,780,1460,22,22,5,5,7,mic-tdd-1.01
258,255,220,1940,9120,13040,88022,99152,22,22,5,5,17,mic-tdd-1.01
258,255,220,1944,1920,2656,2610,3406,22,22,5,5,1,mic-tdd-1.01
258,255,220,1945,16331,21699,4192,5599,22,22,5,5,2,mic-tdd-1.01
258,900,220,1941,900,1400,900,1400,22,22,5,5,4,mic-tdd-1.01
258,365,230,1941,632,940,273,536,22,22,5,5,0,mic-tdd-1.01
258,365,230,1942,3062,3358,1566,1862,22,22,5,5,0,mic-tdd-1.01
258,365,230,1943,4015,4380,2190,2555,22,22,5,5,0,mic-tdd-1.01
258,365,230,1944,891,972,486,567,22,22,5,5,0,mic-tdd-1.01
258,290,255,1939,40052,45082,17014,17514,22,22,5,5,21,mic-tdd-1.01
258,325,255,1943,22018,27712,20797,26233,22,22,5,5,7,mic-tdd-1.01
258,325,255,1944,36112,46668,35834,46112,22,22,5,5,1,mic-tdd-1.01
258,325,255,1945,6453,11753,10450,15650,22,22,5,5,3,mic-tdd-1.01
258,345,255,1941,1000,1500,158,168,22,22,5,5,2,mic-tdd-1.01
258,350,255,1941,6129,8169,3000,4000,22,22,5,5,6,mic-tdd-1.01
258,355,255,1944,3000,3400,2500,3000,22,22,5,5,1,mic-tdd-1.01
258,355,255,1945,3100,3800,2050,3250,22,22,5,5,2,mic-tdd-1.01
258,360,255,1944,42620,51680,41560,50120,22,22,5,5,3,mic-tdd-1.01
258,360,255,1945,880,1320,440,880,22,22,5,5,0,mic-tdd-1.01
258,365,255,1940,0,0,0,0,10,7,3,3,5,mic-tdd-1.01
258,365,255,1941,831937,987678,257335,318934,22,22,5,5,28,mic-tdd-1.01
258,365,255,1942,1571599,1719531,545336,614698,22,22,5,5,14,mic-tdd-1.01
258,365,255,1943,1501777,1651318,454597,526881,22,22,5,5,33,mic-tdd-1.01
258,365,255,1944,1157836,1298407,561061,679323,22,22,5,5,39,mic-tdd-1.01
258,365,255,1945,553295,638045,382140,458400,22,22,5,5,12,mic-tdd-1.01
258,375,255,1944,399,449,432,515,22,22,5,5,0,mic-tdd-1.01
258,375,255,1945,351,351,468,585,22,22,5,5,0,mic-tdd-1.01
258,385,255,1940,1244,1414,410,525,22,22,5,5,7,mic-tdd-1.01
258,560,255,1939,11,11,10,15,22,22,5,5,1,mic-tdd-1.01
258,560,255,1940,301,350,170,250,22,22,5,5,2,mic-tdd-1.01
258,560,255,1941,1200,1800,600,900,22,22,5,5,1,mic-tdd-1.01
258,560,255,1942,2615,3070,1200,1600,22,22,5,5,4,mic-tdd-1.01
258,560,255,1943,605,1027,364,630,22,22,5,5,1,mic-tdd-1.01
258,560,255,1944,2995,3623,3056,3495,22,22,5,5,1,mic-tdd-1.01
258,560,255,1945,1150,1300,1500,2000,22,22,5,5,2,mic-tdd-1.01
258,900,255,1939,25,50,5,20,22,22,5,5,1,mic-tdd-1.01
258,900,255,1940,200,225,60,120,22,22,5,5,2,mic-tdd-1.01
258,900,255,1941,2410,2940,1060,1640,22,22,5,5,9,mic-tdd-1.01
258,900,255,1942,2250,3300,2050,3100,22,22,5,5,3,mic-tdd-1.01
258,900,255,1943,2713,3787,2380,3243,22,22,5,5,1,mic-tdd-1.01
258,900,255,1944,4182,4863,4390,5557,22,22,5,5,1,mic-tdd-1.01
258,900,255,1945,2500,2625,3000,3750,22,22,5,5,1,mic-tdd-1.01
258,920,255,1939,6,20,6,20,22,22,5,5,2,mic-tdd-1.01
258,920,255,1940,150,175,50,100,22,22,5,5,1,mic-tdd-1.01
258,920,255,1941,1475,2225,1200,1825,22,22,5,5,4,mic-tdd-1.01
258,920,255,1942,640,1010,450,810,22,22,5,5,6,mic-tdd-1.01
258,920,255,1943,1221,2160,1395,2320,22,22,5,5,3,mic-tdd-1.01
258,920,255,1944,1600,2300,2500,3400,22,22,5,5,3,mic-tdd-1.01
258,920,255,1945,500,1100,1200,1650,22,22,5,5,2,mic-tdd-1.01
258,365,290,1939,1400,1500,3000,7000,22,22,5,5,1,mic-tdd-1.01
258,345,310,1941,1000,1500,110,130,22,22,5,5,1,mic-tdd-1.01
258,355,310,1945,2050,2600,1050,1600,22,22,5,5,2,mic-tdd-1.01
258,360,310,1944,7620,12680,6560,11620,22,22,5,5,3,mic-tdd-1.01
258,360,310,1945,880,1320,440,880,22,22,5,5,0,mic-tdd-1.01
258,365,310,1941,1000,2000,500,1000,22,22,5,5,1,mic-tdd-1.01
258,365,310,1942,87203,101284,22753,27928,22,22,5,5,4,mic-tdd-1.01
258,365,310,1943,22797,29716,10747,17072,22,22,5,5,2,mic-tdd-1.01
258,365,310,1944,30940,42920,26960,39580,22,22,5,5,5,mic-tdd-1.01
258,365,310,1945,51060,56580,37340,42170,22,22,5,5,3,mic-tdd-1.01
258,345,325,1941,1000,1500,600,800,22,22,5,5,1,mic-tdd-1.01
258,350,325,1940,13030,13540,13500,14000,22,22,5,5,2,mic-tdd-1.01
258,350,325,1941,5001,7010,10000,12000,22,22,5,5,2,mic-tdd-1.01
258,365,325,1941,0,0,0,0,16,0,4,1,2,mic-tdd-1.01
258,365,325,1942,65911,76913,18079,23362,22,22,5,5,4,mic-tdd-1.01
258,365,325,1943,14173,16210,4422,5643,22,22,5,5,2,mic-tdd-1.01
258,530,325,1941,1055,1610,225,575,22,22,5,5,3,mic-tdd-1.01
258,560,325,1941,150,250,410,640,22,22,5,5,3,mic-tdd-1.01
258,560,325,1942,250,500,250,500,22,22,5,5,3,mic-tdd-1.01
258,900,325,1940,5,10,5,10,22,22,5,5,1,mic-tdd-1.01
258,900,325,1941,1575,2200,1010,1230,22,22,5,5,6,mic-tdd-1.01
258,900,325,1942,200,400,300,500,22,22,5,5,2,mic-tdd-1.01
258,920,325,1941,250,350,75,150,22,22,5,5,3,mic-tdd-1.01
258,920,325,1942,235,470,350,610,22,22,5,5,5,mic-tdd-1.01
258,920,325,1943,26,60,15,60,22,22,5,5,2,mic-tdd-1.01
258,355,345,1941,2,2,0,0,14,16,4,4,2,mic-tdd-1.01
258,355,350,1941,0,0,0,0,14,0,4,1,1,mic-tdd-1.01
258,365,355,1941,60,95,0,0,16,16,4,4,11,mic-tdd-1.01
258,365,355,1942,0,0,0,0,16,10,4,3,8,mic-tdd-1.01
258,365,355,1944,100,200,100,200,16,0,4,1,2,mic-tdd-1.01
258,365,360,1941,13390,18760,13446,17446,22,22,5,5,11,mic-tdd-1.01
258,365,360,1942,95767,118448,20092,27349,22,22,5,5,5,mic-tdd-1.01
258,365,360,1943,92879,125765,26581,43079,22,22,5,5,1,mic-tdd-1.01
258,365,360,1944,9729,13857,29931,34926,22,22,5,5,2,mic-tdd-1.01
258,375,365,1941,5500,9243,6525,9293,22,22,5,5,6,mic-tdd-1.01
258,375,365,1942,35000,40365,45114,50519,22,22,5,5,5,mic-tdd-1.01
258,375,365,1943,35000,40365,45000,50365,22,22,5,5,1,mic-tdd-1.01
258,375,365,1944,12550,15977,17900,20627,22,22,5,5,4,mic-tdd-1.01
258,740,365,1942,0,0,50,50,16,0,4,1,1,mic-tdd-1.01
258,740,365,1945,60000,75000,9700,12050,22,22,5,5,1,mic-tdd-1.01
258,740,560,1941,50,75,50,75,22,22,5,5,1,mic-tdd-1.01
258,740,560,1942,0,0,38,38,16,0,4,1,4,mic-tdd-1.01
258,740,560,1944,0,0,1,1,16,0,4,1,1,mic-tdd-1.01
258,740,710,1941,26490,42405,18710,85440,22,22,5,5,1,mic-tdd-1.01
258,740,710,1942,88360,126845,247415,280810,22,22,5,5,6,mic-tdd-1.01
258,740,710,1943,90500,120500,240900,267200,22,22,5,5,3,mic-tdd-1.01
258,740,710,1944,209100,267630,347930,406260,22,22,5,5,12,mic-tdd-1.01
258,740,710,1945,68300,97620,218120,243490,22,22,5,5,3,mic-tdd-1.01
258,800,710,1942,25,50,25,50,22,22,5,5,,mic-tdd-1.01
258,800,710,1943,25,50,25,50,22,22,5,5,,mic-tdd-1.01
258,740,712,1945,100,200,70,80,22,22,5,5,1,mic-tdd-1.01
258,900,740,1941,159,330,135,249,22,22,5,5,2,mic-tdd-1.01
258,900,740,1942,7255,9520,4486,6623,22,22,5,5,17,mic-tdd-1.01
258,900,740,1943,2963,4258,7658,9473,22,22,5,5,2,mic-tdd-1.01
258,900,740,1944,3424,4052,10308,11479,22,22,5,5,2,mic-tdd-1.01
258,900,740,1945,3442,3682,11759,14021,22,22,5,5,7,mic-tdd-1.01
258,920,740,1941,159,279,135,249,22,22,5,5,2,mic-tdd-1.01
258,920,740,1942,1782,2301,3899,5104,22,22,5,5,2,mic-tdd-1.01
258,920,740,1943,451,913,656,1255,22,22,5,5,7,mic-tdd-1.01
258,920,740,1944,503,842,1060,1402,22,22,5,5,2,mic-tdd-1.01
258,920,740,1945,105,275,350,575,22,22,5,5,2,mic-tdd-1.01
259,200,678,1956,0,0,0,0,16,0,4,1,6,mic-tdd-1.01
259,200,678,1957,0,0,0,0,17,17,4,4,30,mic-tdd-1.01
259,200,678,1958,1,15,1,20,17,17,4,4,18,mic-tdd-1.01
259,678,200,1956,0,0,0,0,0,16,1,4,6,mic-tdd-1.01
259,678,200,1957,0,0,0,0,17,17,4,4,30,mic-tdd-1.01
259,678,200,1958,1,20,1,15,17,17,4,4,18,mic-tdd-1.01
260,710,740,1914,0,0,0,0,0,14,1,4,0,mic-tdd-1.01
260,710,740,1915,0,0,0,0,0,14,1,4,2,mic-tdd-1.01
260,740,710,1914,0,0,0,0,14,0,4,1,0,mic-tdd-1.01
260,740,710,1915,0,0,0,0,14,0,4,1,2,mic-tdd-1.01
261,240,255,1866,150,200,80,120,22,22,5,5,4,mic-tdd-1.01
261,245,255,1866,615,760,510,645,22,22,5,5,7,mic-tdd-1.01
261,255,267,1866,7,20,14,33,22,22,5,5,4,mic-tdd-1.01
261,255,269,1866,90,180,330,440,22,22,5,5,4,mic-tdd-1.01
261,255,271,1866,7,20,14,33,22,22,5,5,4,mic-tdd-1.01
261,255,273,1866,1,5,3,8,22,22,5,5,3,mic-tdd-1.01
261,255,275,1866,8,20,184,213,22,22,5,5,5,mic-tdd-1.01
261,255,300,1866,3252,3855,11876,13990,22,22,5,5,28,mic-tdd-1.01
261,300,325,1866,1080,1160,1350,1425,22,22,5,5,5,mic-tdd-1.01
261,255,240,1866,80,120,150,200,22,22,5,5,4,mic-tdd-1.01
261,255,245,1866,510,645,615,760,22,22,5,5,7,mic-tdd-1.01
261,267,255,1866,14,33,7,20,22,22,5,5,4,mic-tdd-1.01
261,269,255,1866,330,440,90,180,22,22,5,5,4,mic-tdd-1.01
261,271,255,1866,14,33,7,20,22,22,5,5,4,mic-tdd-1.01
261,273,255,1866,3,8,1,5,22,22,5,5,3,mic-tdd-1.01
261,275,255,1866,184,213,8,20,22,22,5,5,5,mic-tdd-1.01
261,300,255,1866,11876,13990,3252,3855,22,22,5,5,28,mic-tdd-1.01
261,325,300,1866,1350,1425,1080,1160,22,22,5,5,5,mic-tdd-1.01
266,220,616,1958,5,5,0,0,16,16,4,4,5,mic-tdd-1.01
266,616,220,1958,0,0,5,5,16,16,4,4,5,mic-tdd-1.01
301,2,220,1835,0,0,0,0,7,7,3,3,2,mic-tdd-1.01
301,220,2,1835,0,0,0,0,7,7,3,3,2,mic-tdd-1.01
304,300,365,1854,0,0,0,0,14,0,4,1,3,mic-tdd-1.01
304,365,300,1854,0,0,0,0,0,14,1,4,3,mic-tdd-1.01
306,220,325,1860,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
306,325,220,1860,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
307,200,365,1877,0,0,0,0,7,0,3,1,2,mic-tdd-1.01
307,200,365,1878,0,0,0,0,7,0,3,1,2,mic-tdd-1.01
307,365,200,1877,0,0,0,0,0,7,1,3,2,mic-tdd-1.01
307,365,200,1878,0,0,0,0,0,7,1,3,2,mic-tdd-1.01
309,200,710,1898,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
309,710,200,1898,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
310,101,220,1905,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
310,220,101,1905,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
311,325,640,1908,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
311,640,325,1908,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
312,325,640,1910,0,0,0,0,7,15,3,4,3,mic-tdd-1.01
312,640,325,1910,0,0,0,0,15,7,4,3,3,mic-tdd-1.01
313,200,630,1910,0,0,0,0,7,0,3,1,3,mic-tdd-1.01
313,630,200,1910,0,0,0,0,0,7,1,3,3,mic-tdd-1.01
314,300,325,1911,0,0,0,0,17,17,4,4,4,mic-tdd-1.01
314,325,300,1911,0,0,0,0,17,17,4,4,4,mic-tdd-1.01
315,200,255,1911,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
315,220,255,1911,0,0,0,0,0,7,1,3,2,mic-tdd-1.01
315,255,200,1911,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
315,255,220,1911,0,0,0,0,7,0,3,1,2,mic-tdd-1.01
317,355,365,1912,0,0,0,0,0,7,1,3,2,mic-tdd-1.01
317,365,355,1912,0,0,0,0,7,0,3,1,2,mic-tdd-1.01
320,255,325,1914,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
320,255,325,1915,0,0,0,0,0,10,1,3,1,mic-tdd-1.01
320,300,325,1914,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
320,300,325,1915,0,0,0,0,17,17,4,4,4,mic-tdd-1.01
320,325,640,1915,0,0,0,0,10,0,3,1,2,mic-tdd-1.01
320,325,255,1914,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
320,325,255,1915,0,0,0,0,10,0,3,1,1,mic-tdd-1.01
320,325,300,1914,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
320,325,300,1915,0,0,0,0,17,17,4,4,4,mic-tdd-1.01
320,640,325,1915,0,0,0,0,0,10,1,3,2,mic-tdd-1.01
321,2,70,1916,27,36,25,52,17,17,4,4,18,mic-tdd-1.01
321,70,2,1916,25,52,27,36,17,17,4,4,18,mic-tdd-1.01
323,200,350,1916,15,30,20,40,17,17,4,4,3,mic-tdd-1.01
323,220,350,1916,0,0,0,0,15,0,4,1,5,mic-tdd-1.01
323,220,350,1917,0,0,0,0,15,0,4,1,2,mic-tdd-1.01
323,350,200,1916,20,40,15,30,17,17,4,4,3,mic-tdd-1.01
323,350,220,1916,0,0,0,0,0,15,1,4,5,mic-tdd-1.01
323,350,220,1917,0,0,0,0,0,15,1,4,2,mic-tdd-1.01
324,255,350,1915,0,0,0,0,16,0,4,1,6,mic-tdd-1.01
324,255,350,1916,51,110,50,100,17,17,4,4,36,mic-tdd-1.01
324,255,350,1917,0,0,0,0,16,0,4,1,69,mic-tdd-1.01
324,350,355,1915,0,0,0,0,10,10,3,3,2,mic-tdd-1.01
324,350,355,1916,52,140,53,150,17,17,4,4,7,mic-tdd-1.01
324,350,355,1917,0,0,0,0,0,14,1,4,0,mic-tdd-1.01
324,350,255,1915,0,0,0,0,0,16,1,4,6,mic-tdd-1.01
324,350,255,1916,50,100,51,110,17,17,4,4,36,mic-tdd-1.01
324,350,255,1917,0,0,0,0,0,16,1,4,69,mic-tdd-1.01
324,355,350,1915,0,0,0,0,10,10,3,3,2,mic-tdd-1.01
324,355,350,1916,53,150,52,140,17,17,4,4,7,mic-tdd-1.01
324,355,350,1917,0,0,0,0,14,0,4,1,0,mic-tdd-1.01
327,200,640,1920,0,0,0,0,14,0,4,1,2,mic-tdd-1.01
327,220,640,1920,0,0,0,0,14,0,4,1,1,mic-tdd-1.01
327,325,640,1920,0,0,0,0,14,0,4,1,1,mic-tdd-1.01
327,640,200,1920,0,0,0,0,0,14,1,4,2,mic-tdd-1.01
327,640,220,1920,0,0,0,0,0,14,1,4,1,mic-tdd-1.01
327,640,325,1920,0,0,0,0,0,14,1,4,1,mic-tdd-1.01
328,200,640,1922,0,0,0,0,14,7,4,3,4,mic-tdd-1.01
328,200,640,1923,0,0,0,0,14,0,4,1,0,mic-tdd-1.01
328,220,640,1922,0,0,0,0,14,1,4,2,1,mic-tdd-1.01
328,220,640,1923,0,0,0,0,14,0,4,1,0,mic-tdd-1.01
328,325,640,1922,0,0,0,0,14,0,4,1,0,mic-tdd-1.01
328,325,640,1923,0,0,0,0,14,0,4,1,0,mic-tdd-1.01
328,640,200,1922,0,0,0,0,7,14,3,4,4,mic-tdd-1.01
328,640,200,1923,0,0,0,0,0,14,1,4,0,mic-tdd-1.01
328,640,220,1922,0,0,0,0,1,14,2,4,1,mic-tdd-1.01
328,640,220,1923,0,0,0,0,0,14,1,4,0,mic-tdd-1.01
328,640,325,1922,0,0,0,0,0,14,1,4,0,mic-tdd-1.01
328,640,325,1923,0,0,0,0,0,14,1,4,0,mic-tdd-1.01
337,200,740,1939,0,0,0,0,16,15,4,4,8,mic-tdd-1.01
337,200,740,1940,0,0,0,0,15,15,4,4,2,mic-tdd-1.01
337,220,740,1939,0,0,0,0,0,13,1,4,2,mic-tdd-1.01
337,740,200,1939,0,0,0,0,15,16,4,4,8,mic-tdd-1.01
337,740,200,1940,0,0,0,0,15,15,4,4,2,mic-tdd-1.01
337,740,220,1939,0,0,0,0,13,0,4,1,2,mic-tdd-1.01
343,365,710,1966,0,0,0,0,11,15,3,4,3,mic-tdd-1.01
343,365,710,1967,0,0,0,0,17,17,4,4,16,mic-tdd-1.01
343,710,365,1966,0,0,0,0,15,11,4,3,3,mic-tdd-1.01
343,710,365,1967,0,0,0,0,17,17,4,4,16,mic-tdd-1.01
345,2,365,1967,0,0,0,0,8,8,3,3,5,mic-tdd-1.01
345,365,666,1967,0,0,0,0,8,15,3,4,3,mic-tdd-1.01
345,365,2,1967,0,0,0,0,8,8,3,3,5,mic-tdd-1.01
345,666,365,1967,0,0,0,0,15,8,4,3,3,mic-tdd-1.01
346,265,315,1968,0,0,0,0,14,0,4,1,3,mic-tdd-1.01
346,290,315,1968,0,0,0,0,14,0,4,1,2,mic-tdd-1.01
346,310,315,1968,0,0,0,0,14,0,4,1,1,mic-tdd-1.01
346,315,355,1968,0,0,0,0,0,14,1,4,1,mic-tdd-1.01
346,315,365,1968,0,0,0,0,0,14,1,4,9,mic-tdd-1.01
