Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
West Bank and Gaza,PSE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.4642087,392.4895292,375.3019864,358.8671113,343.1520459,328.1250884,313.7561597,300.0164787,292.4473667,285.0692188,277.8773049,270.8667469,264.0330132,257.371784,250.8785383,244.5491441,238.3794425,232.3654112,226.0593539,220.1079451,214.4652591,209.1174163,204.020203,199.180319,194.5656753,190.1598373,185.9362578,182.275094,177.7160295,173.307784,169.0515355,,,
Pacific island small states,PSS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,129832.0573,125990.0189,122297.2973,118775.5533,115504.4545,112555.4937,109838.5007,107264.9248,104841.7866,102557.4068,100390.1785,98330.41428,96328.1683,94306.49725,92169.46961,89871.77674,87501.18231,85169.93581,82924.90048,80753.80564,78648.29965,76588.17437,74574.19443,72649.47197,70907.85215,69422.15189,68131.30701,66942.65974,65813.96764,64876.37179,64071.73325,63264.68894,62500.8445,61748.95039,60877.43645,59862.41566,58817.83637,57800.73948,56835.16982,55912.51699,55025.12347,54166.092,53329.54147,52518.07319,51722.95975,50958.48591,50249.6489,49584.96562,48940.28357,48304.38609,47670.33155,47038.32556,46415.37918,45810.60731,45222.27678,44653.63134,44112.02951,43591.75997,43014.79686,,,
Post-demographic dividend,PST,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,12605.15585,12454.42225,12309.91207,12169.53782,12035.30178,11910.32739,11794.29776,11683.43746,11574.15955,11466.80318,11335.0426,11228.25913,11130.10046,11036.95138,10949.38887,10872.04192,10796.89986,10721.8903,10646.48808,10573.45167,10501.84653,10436.42175,10377.78176,10323.74141,10269.82186,10213.92335,10156.53713,10096.78938,10032.75983,9964.080138,9884.029817,9226.822387,9084.43687,9033.640058,8986.34234,8939.373352,8893.007609,8849.803008,8807.991788,8764.390811,8722.825292,8679.390467,8636.225983,8592.457553,8549.581646,8503.907407,8454.752637,8404.173405,8361.261975,8322.918926,8300.536715,8266.470321,8230.469905,8193.38153,8157.068497,8120.373158,8089.769779,8061.400824,8038.469093,8008.514179,,,
French Polynesia,PYF,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,1396.125751,1241.052235,1099.116781,973.3882602,863.6244467,766.0529124,678.6480362,602.0081271,535.7980042,474.54812,420.7489331,377.516213,342.0181514,312.327453,287.1161744,265.4154225,246.5038274,229.8624109,215.0801942,201.838169,189.9032511,179.1380899,169.4638286,160.8081759,153.0606667,146.4710929,140.9191451,135.8754992,131.179491,126.7900606,122.6762705,118.8220491,115.2166175,111.8472167,108.7097895,105.8071099,101.708891,96.38603986,91.30901253,86.69576135,82.49475937,78.52089076,74.81380047,71.98470839,65.98249107,55.16915256,45.45849355,38.77372554,34.77669018,32.68156946,31.03918642,29.38614443,27.51165438,25.28827505,23.1925065,21.5785811,20.65083313,20.24048589,19.94845462,20.28702518,,,
Romania,ROU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,2283.989706,2269.155706,2254.513149,2240.061195,2226.825566,2205.516915,2169.52365,2140.42231,2118.031953,2092.798374,2071.200119,2051.50974,2034.010791,2015.271076,1990.270966,1966.440224,1947.959781,1930.622942,1918.472783,1908.383025,1895.936442,1885.588555,1878.506298,1871.862902,1864.250291,1855.773309,1846.668959,1838.000748,1829.763912,1826.579665,1842.516169,1859.238044,1861.77036,1864.478953,1868.254963,1873.645718,1879.047678,1882.940964,1885.8991,1888.341789,1914.876986,1950.25461,1964.371911,1975.596581,1987.834248,1999.645179,2029.403655,2063.504623,2080.767254,2093.162939,2103.483862,2112.868982,2120.729137,2128.687764,2138.717262,2151.021504,2163.490561,2176.238333,2187.733331,2199.81573,,,
Russian Federation,RUS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29029.57008,29045.09984,29055.05469,29061.34543,29103.64637,29151.80662,29200.08876,29290.53806,29413.99792,29539.00478,29675.20441,29810.17074,29930.45279,30044.84137,30143.38303,30194.99708,30208.27047,30199.17702,30185.62169,30150.00993,30074.25516,29984.91617,29895.19564,29811.79933,29734.76069,29677.90798,29656.50736,29645.25567,29687.73869,,,
Rwanda,RWA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,3118.17489,3042.80035,2976.833032,2910.860266,2836.980247,2758.403622,2676.462708,2594.20373,2514.638505,2438.168684,2365.889551,2297.139046,2230.317099,2165.80046,2103.745198,2043.798824,1986.096488,1930.128142,1872.152112,1810.374858,1745.692641,1680.553344,1621.327522,1568.503395,1515.936804,1462.032404,1410.368345,1366.12513,1330.164462,1297.820945,1269.089613,1240.661087,1201.810559,1411.031144,1670.506781,1414.635672,1239.119875,1200.30652,1186.078633,1171.39493,1155.163929,1134.693357,1108.777879,1080.545819,1052.480092,1024.803923,997.5671961,971.1719367,945.8630787,921.5221101,898.1810604,876.3567617,855.7517779,835.6459468,815.943782,796.2518164,776.756883,758.0709823,740.1620004,722.6333795,,,
South Asia,SAS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,3388.91382,3338.731638,3260.509663,3184.079596,3110.842637,3041.123517,2973.192282,2905.728032,2839.289314,2775.100269,2715.777397,2657.078508,2596.055569,2536.344327,2478.549404,2422.836711,2368.136963,2314.26167,2261.435039,2209.055592,2158.436934,2108.742033,2059.018531,2010.548267,1963.55565,1918.287723,1874.749401,1832.421399,1791.142876,1751.649651,1713.85625,1676.615263,1639.774164,1593.041009,1559.599901,1527.758077,1497.110138,1467.406552,1438.666696,1410.98572,1384.061715,1357.787112,1332.909813,1307.7628,1286.074363,1265.846482,1247.081849,1229.099543,1211.296694,1193.69161,1176.439164,1160.046933,1144.654633,1130.071696,1116.378238,1103.004935,1089.749658,1076.959132,1064.773089,1052.933177,,,
Saudi Arabia,SAU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,557.3556077,538.295702,519.2944952,500.5078069,482.0320543,463.9261646,446.011597,428.221052,410.6183862,393.0437158,375.1959226,356.9165975,338.564245,320.7052951,303.8919441,288.4769331,274.1222121,260.5703625,247.8826177,235.9485278,224.75675,214.2636375,204.3245286,194.9577271,186.1873068,177.997321,170.3360119,163.1131227,156.3189289,149.9553602,144.107135,138.878039,134.480444,130.6653786,127.059038,123.6458207,120.3708807,117.229973,114.233167,111.3823994,108.6664727,106.0847799,103.6679133,101.4292737,98.3701541,94.55195571,90.90885675,87.47199484,84.25842945,81.59954418,79.59949514,77.86761357,76.2328326,74.70685962,73.28278287,71.82130142,70.1895545,68.53592109,66.98790718,66.6720245,,,
Sudan,SDN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.7663158,111.1398099,108.0986276,104.791107,101.5817059,98.32883266,95.24022907,92.52385722,90.00801656,,,
Senegal,SEN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,7662.421052,7449.060552,7242.168283,7040.333745,6841.915163,6646.069005,6453.438069,6265.696115,6083.673143,5906.939601,5735.097194,5568.202714,5406.493954,5253.062199,5111.013997,4979.546224,4860.315841,4748.560938,4636.556843,4523.245537,4408.727298,4293.994134,4180.253842,4068.244967,3956.627389,3844.50039,3733.807324,3626.837246,3523.708274,3423.566425,3327.190926,3235.306879,3147.665402,3065.226232,2988.64281,2917.42236,2850.344013,2785.718034,2721.931297,2658.618815,2596.088741,2534.144653,2472.566018,2411.509969,2350.99927,2290.607612,2231.087191,2173.010552,2115.616125,2059.038376,2003.74654,1949.84323,1897.677522,1846.773886,1797.135324,1748.991754,1702.094757,1656.510481,1612.421294,1569.713533,,,
Singapore,SGP,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,352.443609,342.8179637,334.2618384,325.803649,317.981875,310.1736973,303.3980583,298.2107356,293.7576499,289.2253437,283.9698992,278.7585951,273.5978112,269.0824289,265.1816494,261.6317098,258.0312218,254.92862,251.7306482,248.5557873,236.8887038,226.7174413,223.7919988,219.6015622,219.3016922,219.5090096,216.2326577,210.8142066,204.7152053,196.9064681,191.3824929,185.7183804,181.0789954,175.4874456,170.2366232,163.4563833,158.0595347,152.7801013,151.5640271,148.9614778,144.9971629,143.6798812,145.8141851,144.0000922,140.6548232,136.3213458,130.7588656,123.9824143,120.2989911,118.1862663,115.747707,112.9425158,111.1283566,109.6947488,108.4010448,107.003695,106.9089366,106.4079582,105.1972896,105.5259174,,,
Solomon Islands,SLB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,318707.4878,310712.2749,302827.0634,295059.2429,287433.9288,279957.6619,272605.8558,265441.0062,258631.1642,252166.2605,245771.8446,239272.8674,232624.704,225925.3082,219029.6057,211916.6366,204864.5007,197975.0737,191297.0539,184842.8835,178621.3786,172623.5301,166845.2072,161279.8476,156006.2402,151097.2295,146493.9764,142103.2553,137890.1876,133851.5715,129973.5982,126240.5178,122632.0627,119139.9535,115782.412,112580.2796,109519.901,106624.3032,103958.8072,101499.79,99165.85323,96917.71318,94746.54769,92645.1752,90590.35729,88581.68242,86627.73909,84685.87603,82717.42469,80726.5753,78730.03348,76755.98637,74827.36974,72960.53276,71166.78501,69449.40758,67804.42595,66222.90898,64670.98096,,,
Sierra Leone,SLE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,68344.96266,67144.68084,65931.80179,64706.96239,63477.55434,62263.20525,61059.47345,59871.94887,58717.72956,57583.84658,56489.35599,55427.72536,54378.61724,53353.91016,52357.46009,51399.62793,50438.2612,49456.44278,48484.37833,47513.31635,46550.76303,45594.47646,44620.7833,43641.18004,42673.27818,41635.03922,40528.23488,39445.64083,38469.27855,36990.90116,36544.95749,37195.75615,37246.64425,37080.35754,37001.50018,36803.86072,36322.13007,35955.25818,35753.03147,34903.50381,32941.49426,31127.72034,29901.47278,28915.6853,28152.48937,27539.79759,26939.823,26268.86844,25559.75055,24857.46574,24197.01817,23568.96951,22972.46793,22406.8045,21873.54276,21350.66153,20839.94079,20352.91704,19883.61128,19431.69577,,,
El Salvador,SLV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,5467.14536,5320.269683,5184.277344,5049.803403,4915.857998,4785.031759,4659.258555,4539.314735,4426.560724,4318.765214,4215.198988,4115.205751,4017.334942,3923.14452,3833.935406,3750.998946,3671.859345,3595.978578,3525.7964,3466.406682,3435.789318,3397.897,3332.850003,3268.357221,3204.998732,3144.370671,3084.543732,3022.953559,2965.380182,2912.14435,2862.07648,2815.097278,2775.712322,2745.458576,2719.114435,2696.157071,2675.16146,2655.867385,2638.485904,2623.151333,2610.17903,2600.113953,2593.39499,2589.611235,2588.683956,2590.134356,2585.979688,2575.765491,2566.001903,2556.413654,2546.702167,2536.806827,2526.819367,2517.100339,2508.399044,2500.595951,2494.153978,2490.304066,2488.767506,2483.818234,,,
San Marino,SMR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,2036.893574,1984.896919,1934.12998,1884.664797,1836.213996,1789.087461,1743.274375,1698.552267,1655.047315,1612.479733,1571.343307,1531.307584,1491.670512,1454.255309,1419.013696,1384.472997,1348.464604,1255.833609,1109.300691,1018.291226,1010.962541,1008.097544,976.7989095,942.06016,904.8904351,868.4854005,838.2224989,837.934876,852.832641,857.2535653,891.1726674,933.3958294,906.2446145,862.09027,832.0702045,802.9495012,775.7637944,744.7068102,715.6079704,687.9578144,661.4670214,637.5448234,614.8623923,593.0404333,573.2141608,556.3296264,539.6609418,524.2523506,511.507338,498.8920854,491.1254853,482.3024734,466.8357909,450.8147914,435.9227679,419.7904028,403.6538477,389.3299204,375.4387941,362.82241,,,
Serbia,SRB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.307729,1138.916213,1143.774977,1148.370665,1152.996474,1162.13505,1167.788593,1173.484799,1179.007138,1184.854997,1191.076293,1197.431995,1203.992092,1210.4702,1218.560148,,,
Sub-Saharan Africa (excluding high income),SSA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,18774.78982,18323.29872,17877.39254,17436.7429,17001.95675,16574.81129,16156.00009,15743.51982,15337.90959,14938.64916,14548.46767,14170.3172,13794.36316,13417.07571,13044.97752,12684.65953,12331.67313,11971.21454,11606.77627,11256.86161,10936.14228,10628.23159,10329.23148,10040.8892,9754.507375,9474.504466,9202.648572,8945.261938,8697.802577,8461.633426,8243.548931,8033.798754,7241.730614,7055.929,6873.613346,6692.735998,6521.361651,6355.240126,6192.585834,6033.586251,5876.973058,5723.23772,5572.87383,5425.420306,5281.348778,5140.658452,5002.771264,4867.908734,4736.555368,4608.365688,4483.557128,4179.50103,4066.736688,3957.306557,3850.624909,3748.582207,3650.873835,3555.557412,3463.155797,3373.652528,,,
South Sudan,SSD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2429.542338,2341.070361,2318.678453,2322.610822,2349.516835,2439.430352,2501.123341,2488.594103,2451.390113,,,
Sub-Saharan Africa,SSF,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,18774.78982,18323.29872,17877.39254,17436.7429,17001.95675,16574.81129,16156.00009,15743.51982,15337.90959,14938.64916,14548.46767,14170.3172,13794.36316,13417.07571,13044.97752,12684.65953,12331.67313,11971.21454,11606.77627,11256.86161,10936.14228,10628.23159,10329.23148,10040.8892,9754.507375,9474.504466,9202.648572,8945.261938,8697.802577,8461.633426,8243.548931,8033.798754,7241.730614,7055.929,6873.613346,6692.735998,6521.361651,6355.240126,6192.585834,6033.586251,5876.973058,5723.23772,5572.87383,5425.420306,5281.348778,5140.658452,5002.771264,4867.908734,4736.555368,4608.365688,4483.557128,4179.50103,4066.736688,3957.306557,3850.624909,3748.582207,3650.873835,3555.557412,3463.155797,3373.652528,,,
Small states,SST,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,116615.1175,114071.1422,111628.9661,109290.7509,107044.4732,104897.1183,102843.381,100859.5552,98937.75161,97068.99631,95327.81699,93707.68204,92177.77567,90607.84263,88906.9816,87155.10488,85442.05707,83762.65719,82139.63479,80639.24195,79200.30385,77800.11016,76418.93639,74974.55965,73522.64352,72123.54836,70707.79114,69295.57226,67860.49292,66432.78563,58657.35115,58233.21212,56576.31604,56022.14067,55296.14609,54520.19847,53751.78741,52939.41796,52162.54631,51465.2643,50790.51121,50119.41857,49199.4539,48455.2969,47718.75095,46984.3596,46275.76941,45609.65768,45069.03086,44646.57488,44182.86857,43652.5439,43084.62004,42511.7135,41969.91891,41428.2513,40887.1482,40440.80939,40120.95326,,,
Sao Tome and Principe,STP,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,31729.85954,31357.88262,31022.3133,30707.68537,30391.74683,30041.2033,29634.06014,29168.1719,28661.95979,28098.9392,27516.21942,26968.51611,26433.2137,25894.11918,25337.936,24750.78907,24142.01708,23527.12634,22943.26278,22425.67637,21982.45437,21598.91411,21237.21383,20861.84292,20448.93863,20006.24048,19532.29997,19037.13989,18561.88003,18114.88828,17711.48159,17350.0573,17007.06808,16683.75859,16381.49342,16099.01634,15836.57814,15594.8208,15372.89857,15169.01624,14905.16758,14548.75501,14177.75523,13823.9789,13483.42405,13154.32192,12835.23212,12528.44762,12238.39037,11968.94662,11717.65819,11478.27552,11251.20641,11038.14235,10839.08435,10653.27026,10478.95557,10314.93679,10158.48163,9970.682534,,,
Suriname,SUR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,356154.823,343403.0199,330736.4398,319058.4231,308344.9352,298065.2853,288108.9576,278506.0821,269301.2856,260582.5468,252534.2707,249038.4349,249791.2099,250938.4846,252462.7872,254347.6753,256602.9911,259240.3472,262347.5602,263921.1755,263396.6461,262399.0161,260932.1339,258744.3841,255700.9693,252311.5819,249453.8473,246183.5336,242433.1472,239851.1469,237991.639,235983.4192,234388.8724,232095.8016,227853.3453,223056.3679,218597.5751,214402.1969,210433.2374,206681.4475,203121.0889,199731.2707,196514.3515,193900.1747,191778.699,189646.8163,187519.1781,185414.786,183337.747,181292.1184,179300.4024,177384.0688,175548.4115,173781.1621,172031.7998,170263.1167,168493.7172,166746.6714,164917.2665,163079.7361,,,
Slovak Republic,SVK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2366.061662,2356.756437,2349.86989,2344.901078,2340.575681,2337.438568,2335.054355,2338.21761,2342.500753,2343.352467,2344.895405,2345.372914,2345.142865,2345.035058,2344.350914,2342.341371,2339.222108,2337.043173,2334.031814,2330.063047,2327.560552,2325.302857,2323.094081,2320.101024,2316.503506,2313.297181,2310.168758,2308.188188,,,
Slovenia,SVN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9351.374256,9373.685199,9384.536275,9382.513046,9388.382342,9401.01392,9421.54157,9414.814086,9386.980404,9372.207664,9360.601244,9354.958805,9348.967357,9332.788129,9303.053315,9251.175102,9236.556778,9153.445976,9113.616583,9094.704271,9075.623226,9063.31358,9054.404019,9047.59851,9040.978343,9035.089248,9002.388743,8939.922476,8880.246992,,,
Sweden,SWE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,22739.36775,22614.29742,22487.19413,22319.81449,22110.58317,21901.18416,21733.79507,21611.99443,21460.64945,21261.24966,21115.45412,21053.14997,21016.89316,20955.99792,20872.90998,20797.13598,20723.40436,20663.15683,20618.11418,20576.30253,20551.64213,20539.89165,20530.59461,20511.94701,20478.09526,20430.52492,20362.46619,20269.09535,20134.31353,19979.35467,19843.62988,19727.58171,19613.32839,19474.42956,19372.51407,19341.7078,19330.63549,19319.90762,19304.85803,19273.88403,19222.20873,19159.75403,19088.59441,19013.6666,18937.77468,18831.55177,18692.42242,18547.36797,18390.03325,18233.92008,18096.7452,17963.36608,17811.79681,17635.93854,17450.42905,17232.54411,17001.90242,16805.54335,16636.0424,16516.24648,,,
Eswatini,SWZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,7479.367993,7311.601628,7144.268213,6974.329711,6798.56921,6618.847167,6444.714602,6280.136926,6120.092914,5961.18456,5803.307446,5646.913876,5492.356471,5337.387591,5181.194619,5024.197984,4867.902819,4712.299817,4558.868986,4410.555931,4284.253745,4161.156549,4027.429234,3897.812353,3758.542141,3615.695405,3479.778401,3323.120612,3196.31165,3091.295077,2967.252324,2853.545043,2768.889015,2768.0587,2768.534763,2711.622074,2664.691027,2626.452757,2592.378016,2561.873117,2535.05871,2512.350008,2493.395807,2477.096243,2462.948485,2449.581762,2435.406381,2422.307248,2411.209934,2400.174558,2388.338395,2375.288364,2360.685994,2344.863727,2328.173724,2310.673561,2292.880779,2275.022664,2257.156854,2236.04694,,,
Sint Maarten (Dutch part),SXM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,1500.988944,1456.998424,1413.608259,1370.788219,1328.502393,1286.899339,1246.132917,1206.214066,1167.006253,1128.624055,1090.765717,1053.697812,1018.404099,984.4164882,951.2978707,919.2293579,888.245358,858.2206698,829.2302983,801.4425066,774.9112171,749.8879689,725.1312369,700.3734998,676.6008983,653.854888,632.2074598,611.7807073,592.6493695,574.7443226,557.9598821,542.0933346,526.8499955,512.2596843,498.2726037,484.8771956,472.1929217,460.1129431,448.5195804,437.34065,426.3523536,415.5203492,404.9659776,394.3816213,383.7801342,367.0232965,344.4910534,332.1216543,326.747978,319.2828152,313.7602294,315.497366,331.7854201,355.3167381,371.3581827,376.0759981,375.6971956,368.8940776,354.8567485,343.3369784,,,
Turks and Caicos Islands,TCA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,4858.052562,4764.563842,4672.46634,4582.3648,4495.947353,4413.498951,4333.176183,4253.183508,4172.285344,4090.097764,4007.97962,3922.184898,3833.468996,3749.476011,3672.770812,3603.126649,3538.945267,3477.471433,3406.81299,3402.726264,3401.958394,3244.767056,3086.945042,3048.43599,3019.572871,2930.740735,2829.733786,2735.709656,2645.213865,2574.19296,2482.445798,2379.847074,2326.201716,2275.14099,2177.42975,2083.249135,2013.186641,1945.748637,1879.254397,1816.170382,1756.686299,1697.145706,1631.079059,1560.305333,1499.248577,1447.09228,1398.897352,1351.51402,1304.787142,1261.06299,1217.756843,1176.018075,1134.922113,1095.120246,1060.799812,1027.919317,994.3069959,961.2790394,930.1249232,901.1877113,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,9770.479035,9734.14275,9490.855076,9263.357648,9040.638155,8798.832061,8576.023021,8356.16962,8134.16583,7917.482439,7707.768384,7519.980143,7346.987588,7190.715609,7055.189189,6934.457664,6823.992301,6715.375471,6609.051863,6508.240947,6407.321874,6299.234478,6194.353184,6097.516623,6001.024108,5901.681186,5799.91694,5700.330558,5606.118877,5516.428291,5432.716063,5355.869031,5283.294481,5213.345032,5146.783973,5082.85347,5020.945675,4962.724599,4909.498337,4860.691762,4815.185839,4772.363166,4731.887813,4693.282915,4655.497958,4618.991702,4583.860077,4549.53169,4516.152776,4483.542151,4449.255514,4411.221622,4374.275336,4339.277726,4306.347944,4274.077296,4241.593462,4213.94705,4190.149305,4170.360778,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12137.56188,12101.67189,12076.79315,12059.65656,12039.52122,12026.1071,12013.97889,12010.29812,12018.4306,12029.38451,12039.13893,12036.5381,12027.48207,12016.02539,11814.87005,11805.53664,11774.18338,11729.08981,11677.27529,11619.46835,11566.11512,11507.98216,11449.31065,11389.35051,11331.35314,11279.4281,11231.43637,11181.88405,11150.8486,,,
Togo,TGO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,6850.180011,6737.593015,6621.76534,6487.454954,6317.306784,6109.03404,5875.848932,5640.669719,5423.285039,5233.498211,5072.311311,4934.13149,4809.886114,4693.235823,4582.197247,4475.281077,4371.583038,4269.696295,4164.795527,4051.992347,3930.46159,3803.73646,3678.075631,3557.899713,3446.717346,3343.635608,3244.072445,3147.735546,3055.538802,2967.016835,2882.050215,2800.629971,2819.73876,2809.941426,2687.188374,2586.662762,2504.055481,2432.165323,2362.395107,2296.30983,2234.994731,2177.396054,2121.379428,2066.406024,2013.447377,1957.70006,1901.600602,1848.137126,1797.261411,1749.886448,1704.038958,1660.257831,1618.298538,1577.853414,1538.826122,1501.040156,1464.446735,1429.161024,1395.107226,1362.142852,,,
Thailand,THA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,8193.806685,7949.458848,7711.377474,7480.282338,7256.239199,7041.517131,6836.617093,6640.862224,6453.739543,6272.678424,6099.489739,5934.020229,5775.465065,5626.681523,5488.105385,5360.520363,5240.19787,5125.013368,5015.85218,4908.636417,4804.686734,4706.675047,4612.849676,4523.0624,4437.400262,4355.857176,4278.077434,4203.443993,4132.795513,4065.117935,4001.970415,3942.990238,3885.86405,3830.574334,3778.050099,3728.714721,3681.1491,3636.071115,3595.459136,3559.887315,3527.26443,3495.810975,3465.893025,3437.543896,3410.898833,3385.277563,3359.582601,3334.559218,3310.690204,3288.536574,3267.365756,3246.380342,3226.710419,3209.076241,3193.853416,3179.711393,3166.652943,3156.431011,3148.465056,3141.069106,,,
Tajikistan,TJK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11219.53082,11098.66267,10933.85192,10726.52879,10514.28193,10374.2495,10307.29412,10252.73989,10116.37498,9901.994286,9700.760729,9510.689559,9330.700858,9158.417092,8991.958389,8828.123011,8663.922409,8496.911602,8326.140131,8151.763066,7975.987076,7799.316915,7621.588721,7444.806544,7273.087353,7109.945914,6952.134347,6796.613432,6649.756209,,,
Turkmenistan,TKM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.8369735,348.4884036,339.9437266,332.4166835,326.6611533,321.9765372,317.0471872,312.1473762,307.4982294,303.1222236,299.0018234,295.2308348,291.5063555,287.5695258,283.6075445,279.6078882,275.4857127,271.18542,266.7061506,262.0872103,257.3881387,252.6935241,248.0950538,243.6515758,239.411331,235.4071446,231.6545277,228.1429328,224.7842471,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,64546.69265,62474.83391,60756.24418,59096.87031,57499.22904,55971.47544,54512.07432,53116.32668,51780.10251,50498.45896,49264.27626,48069.66076,46910.44572,45787.66899,44703.42849,43656.64814,42632.76232,41629.55993,40660.6539,39735.29696,38865.34111,38035.08041,37227.91022,36451.16693,35707.55727,34995.37319,34311.3457,33650.19468,33012.82161,32389.33747,31784.13836,31206.13876,30650.40329,30114.29965,29599.17049,29107.76923,28636.49659,28184.18193,27751.6357,27339.04235,26946.7197,26573.61116,26220.89603,25883.00367,25556.95045,25245.4951,24947.14979,24661.52628,24385.07358,24123.92186,23846.69411,23576.07878,23316.71353,23066.03143,22822.77717,22586.58342,22359.74044,22146.0048,21946.458,21767.92638,,,
