micnum,ccode,stmon,stday,styear,endmon,endday,endyear,sidea,fatalmin,fatalmax,hiact,hostlev,orig,version
4175,371,2,13,1998,2,13,1998,1,1,5,17,4,1,mic-1.0
4176,700,5,25,1997,5,25,1997,0,0,0,0,1,1,mic-1.0
4176,703,5,25,1997,5,25,1997,1,0,0,8,3,1,mic-1.0
4176,365,5,25,1997,5,25,1997,1,0,0,8,3,1,mic-1.0
4176,702,5,25,1997,5,25,1997,1,0,0,8,3,1,mic-1.0
4176,704,5,25,1997,5,25,1997,1,0,0,11,3,1,mic-1.0
4177,703,10,29,1999,10,-9,1999,0,0,0,0,1,1,mic-1.0
4177,704,10,29,1999,10,-9,1999,1,0,0,14,4,1,mic-1.0
4180,740,5,14,1999,7,12,1999,0,0,0,0,1,1,mic-1.0
4180,710,5,14,1999,7,12,1999,1,0,0,7,3,1,mic-1.0
4182,660,4,6,1993,12,30,2014,0,57,134,17,4,1,mic-1.0
4182,652,7,12,1993,8,19,1993,0,5,5,0,1,0,mic-1.0
4182,652,5,23,1994,8,22,1994,0,0,0,17,4,0,mic-1.0
4182,652,5,22,1995,9,15,1995,0,0,0,16,4,0,mic-1.0
4182,652,4,11,1996,8,8,1996,0,1,25,17,4,0,mic-1.0
4182,652,5,24,2000,5,24,2000,0,0,0,0,1,0,mic-1.0
4182,666,4,6,1993,12,30,2014,1,36,110,17,4,1,mic-1.0
4182,652,1,22,2001,7,1,2001,0,3,3,8,3,0,mic-1.0
4186,345,3,27,2000,3,27,2000,0,0,0,0,1,1,mic-1.0
4186,160,3,27,2000,3,27,2000,1,0,0,7,3,1,mic-1.0
4186,325,3,27,2000,3,27,2000,1,0,0,7,3,1,mic-1.0
4186,210,3,27,2000,3,27,2000,1,0,0,7,3,1,mic-1.0
4186,290,3,27,2000,3,27,2000,1,0,0,7,3,1,mic-1.0
4186,360,3,27,2000,3,27,2000,1,0,0,7,3,1,mic-1.0
4186,2,3,27,2000,3,27,2000,1,0,0,7,3,1,mic-1.0
4187,531,6,-9,1998,11,-9,1998,0,0,0,11,3,1,mic-1.0
4187,522,6,-9,1998,11,-9,1998,1,0,0,11,3,1,mic-1.0
4188,501,1,16,1999,6,9,1999,1,0,0,17,4,1,mic-1.0
4188,530,1,16,1999,6,9,1999,0,0,0,17,4,1,mic-1.0
4189,135,7,-9,1998,10,26,1998,0,0,0,11,3,1,mic-1.0
4189,130,7,-9,1998,10,26,1998,1,0,0,14,4,1,mic-1.0
4190,2,6,-9,1996,6,-9,1996,1,0,0,1,2,1,mic-1.0
4190,640,6,-9,1996,6,-9,1996,1,0,0,11,3,1,mic-1.0
4190,652,6,-9,1996,6,-9,1996,0,0,0,11,3,1,mic-1.0
4192,645,7,27,1996,1,-9,1997,0,0,0,11,3,1,mic-1.0
4192,630,7,27,1996,1,-9,1997,1,0,0,16,4,1,mic-1.0
4193,640,10,10,1997,7,29,1998,0,0,0,17,4,1,mic-1.0
4193,350,10,10,1997,7,29,1998,1,0,0,17,4,1,mic-1.0
4197,20,11,-9,2000,11,-9,2000,0,0,0,8,3,1,mic-1.0
4197,2,11,-9,2000,11,-9,2000,0,0,0,8,3,1,mic-1.0
4197,365,11,-9,2000,11,-9,2000,1,0,0,7,3,1,mic-1.0
4201,700,9,24,1999,3,27,2001,0,1,25,17,4,1,mic-1.0
4201,365,9,24,1999,3,27,2001,1,0,0,11,3,1,mic-1.0
4201,704,5,30,2000,6,6,2000,1,2,2,17,4,0,mic-1.0
4203,679,6,-9,1997,8,4,1998,0,5,5,17,4,1,mic-1.0
4203,670,6,-9,1997,8,4,1998,1,0,0,17,4,1,mic-1.0
4205,645,9,29,1997,11,8,1997,1,0,0,15,4,1,mic-1.0
4205,630,9,29,1997,11,8,1997,0,0,0,16,4,1,mic-1.0
4206,645,9,5,1996,2,17,1999,0,0,0,0,1,1,mic-1.0
4206,640,9,5,1996,2,17,1999,1,0,0,16,4,1,mic-1.0
4208,645,9,29,1999,10,-9,1999,0,0,0,0,1,1,mic-1.0
4208,640,9,29,1999,10,-9,1999,1,0,0,14,4,1,mic-1.0
4210,350,2,9,2000,1,31,2001,0,0,0,7,3,1,mic-1.0
4210,640,2,9,2000,1,31,2001,1,0,0,7,3,1,mic-1.0
4212,372,11,17,1999,3,14,2001,0,0,0,12,3,1,mic-1.0
4212,365,11,17,1999,3,14,2001,1,0,0,12,3,1,mic-1.0
4215,645,1,11,1999,1,11,1999,0,0,0,0,1,1,mic-1.0
4215,690,1,11,1999,1,11,1999,1,0,0,8,3,1,mic-1.0
4216,630,10,3,1997,10,3,1997,0,0,0,0,1,1,mic-1.0
4216,2,10,3,1997,10,3,1997,1,0,0,7,3,1,mic-1.0
4217,625,8,20,1998,8,20,1998,0,0,0,0,1,1,mic-1.0
4217,2,8,20,1998,8,20,1998,1,0,0,16,4,1,mic-1.0
4218,732,3,23,2000,3,23,2000,0,0,0,0,1,1,mic-1.0
4218,2,3,23,2000,3,23,2000,0,0,0,0,1,1,mic-1.0
4218,731,3,23,2000,3,23,2000,1,0,0,1,2,1,mic-1.0
4220,2,10,17,2000,11,9,2000,1,0,0,7,3,1,mic-1.0
4220,365,10,17,2000,11,9,2000,0,0,0,7,3,1,mic-1.0
4221,371,9,11,2000,9,11,2000,0,0,0,0,1,0,mic-1.0
4221,365,6,18,2000,9,11,2000,0,1,1,17,4,1,mic-1.0
4221,640,6,18,2000,9,11,2000,1,0,0,17,4,1,mic-1.0
4223,770,7,18,1999,10,28,2000,0,39,84,17,4,1,mic-1.0
4223,750,7,18,1999,10,28,2000,1,35,43,17,4,1,mic-1.0
4224,345,11,8,1993,11,8,1993,0,0,0,0,1,1,mic-1.0
4224,640,11,8,1993,11,8,1993,1,0,0,1,2,1,mic-1.0
4226,740,9,-9,1997,9,-9,1997,0,0,0,0,1,1,mic-1.0
4226,731,9,-9,1997,9,-9,1997,1,0,0,7,3,1,mic-1.0
4227,700,8,20,1998,8,20,1998,0,0,0,0,1,1,mic-1.0
4227,2,8,20,1998,8,20,1998,1,0,0,16,4,1,mic-1.0
4228,700,8,11,1998,8,-9,1998,0,0,0,0,1,1,mic-1.0
4228,365,8,11,1998,8,-9,1998,1,0,0,11,3,1,mic-1.0
4228,702,8,11,1998,8,-9,1998,1,0,0,11,3,1,mic-1.0
4228,704,8,-9,1998,8,-9,1998,1,0,0,11,3,0,mic-1.0
4229,345,8,8,2000,8,8,2000,0,0,0,0,1,1,mic-1.0
4229,339,8,8,2000,8,8,2000,1,0,0,11,3,1,mic-1.0
4230,345,6,27,1997,6,27,1997,0,0,0,0,1,1,mic-1.0
4230,344,6,27,1997,6,27,1997,1,0,0,8,3,1,mic-1.0
4232,373,4,3,2000,4,27,2000,0,0,0,0,1,1,mic-1.0
4232,371,4,3,2000,4,27,2000,1,0,0,16,4,1,mic-1.0
4235,373,2,5,2001,2,5,2001,0,0,0,0,1,1,mic-1.0
4235,371,2,5,2001,2,5,2001,1,0,0,16,4,1,mic-1.0
4236,371,12,12,2001,12,12,2001,0,0,0,0,1,1,mic-1.0
4236,373,12,12,2001,12,12,2001,1,0,0,4,2,1,mic-1.0
4238,365,2,14,2001,2,19,2001,1,0,0,7,3,1,mic-1.0
4238,385,2,14,2001,2,19,2001,0,0,0,7,3,1,mic-1.0
4239,740,2,14,2001,4,11,2001,0,0,0,7,3,1,mic-1.0
4239,365,2,14,2001,4,11,2001,1,0,0,7,3,1,mic-1.0
4240,368,8,30,2001,9,-9,2001,0,0,0,0,1,1,mic-1.0
4240,370,8,30,2001,9,-9,2001,1,0,0,7,3,1,mic-1.0
4242,372,10,18,2001,9,27,2003,0,0,0,11,3,1,mic-1.0
4242,365,10,18,2001,9,27,2003,1,0,0,16,4,1,mic-1.0
4244,490,5,8,1997,5,-9,1997,0,0,0,0,1,1,mic-1.0
4244,540,5,8,1997,5,-9,1997,1,0,0,11,3,1,mic-1.0
4245,484,10,8,1997,10,8,1997,0,0,0,0,1,1,mic-1.0
4245,490,10,8,1997,10,8,1997,1,0,0,16,4,1,mic-1.0
4246,484,10,11,1997,10,15,1997,1,26,100,17,4,1,mic-1.0
4246,540,10,11,1997,10,15,1997,0,26,100,17,4,1,mic-1.0
4248,500,9,28,1998,8,4,1999,0,0,0,11,3,1,mic-1.0
4248,625,9,28,1998,8,4,1999,1,0,0,16,4,1,mic-1.0
4249,500,2,16,1997,2,-9,1997,0,0,0,0,1,1,mic-1.0
4249,501,2,16,1997,2,-9,1997,1,0,0,11,3,1,mic-1.0
4250,475,3,1,1998,9,8,1998,0,5,5,17,4,1,mic-1.0
4250,471,3,1,1998,9,8,1998,1,8,32,17,4,1,mic-1.0
4251,451,5,27,1997,3,10,1998,0,35,120,17,4,1,mic-1.0
4251,452,5,27,1997,3,10,1998,1,0,0,14,4,1,mic-1.0
4251,438,5,27,1997,3,10,1998,1,0,0,14,4,1,mic-1.0
4251,475,5,27,1997,3,10,1998,1,23,107,17,4,1,mic-1.0
4252,517,8,14,1999,8,18,1999,0,251,500,17,4,1,mic-1.0
4252,500,8,14,1999,8,18,1999,1,251,500,17,4,1,mic-1.0
4253,517,5,5,2000,6,11,2000,0,26,100,17,4,1,mic-1.0
4253,500,5,5,2000,6,11,2000,1,26,100,17,4,1,mic-1.0
4254,450,9,-9,1998,9,-9,1998,0,0,0,0,1,1,mic-1.0
4254,2,9,-9,1998,9,-9,1998,1,0,0,7,3,1,mic-1.0
4255,450,2,-9,1998,2,-9,1998,0,0,0,0,1,1,mic-1.0
4255,475,2,-9,1998,2,-9,1998,1,0,0,12,3,1,mic-1.0
4256,450,4,9,1999,4,-9,1999,0,0,0,11,3,1,mic-1.0
4256,475,4,9,1999,4,9,1999,1,0,0,1,2,1,mic-1.0
4256,451,4,9,1999,4,-9,1999,1,0,0,1,2,1,mic-1.0
4257,438,7,-9,2000,5,27,2001,0,0,0,16,4,1,mic-1.0
4257,450,7,-9,2000,5,27,2001,1,1,1,11,3,1,mic-1.0
4258,530,5,6,1998,6,18,2000,1,39124,59340,22,5,1,mic-1.0
4258,531,5,6,1998,6,18,2000,0,18904,35420,22,5,1,mic-1.0
4259,93,2,-9,2001,3,16,2001,0,0,0,0,1,1,mic-1.0
4259,91,2,-9,2001,3,16,2001,1,0,0,11,3,1,mic-1.0
4260,110,10,3,1999,10,6,1999,0,0,0,8,3,1,mic-1.0
4260,101,10,3,1999,10,6,1999,1,0,0,12,3,1,mic-1.0
4261,101,10,12,2000,10,21,2000,0,0,0,0,1,1,mic-1.0
4261,2,10,12,2000,10,21,2000,1,0,0,12,3,1,mic-1.0
4262,100,10,13,2000,11,23,2000,0,0,0,0,1,1,mic-1.0
4262,101,10,13,2000,11,23,2000,1,0,0,16,4,1,mic-1.0
4266,731,12,22,2001,12,22,2001,1,1,25,17,4,1,mic-1.0
4266,740,12,22,2001,12,22,2001,0,0,0,17,4,1,mic-1.0
4269,645,8,2,1994,9,22,1995,0,0,0,11,3,1,mic-1.0
4269,692,10,11,1994,10,19,1994,1,0,0,11,3,0,mic-1.0
4269,220,10,9,1994,10,11,1994,1,0,0,11,3,0,mic-1.0
4269,690,8,2,1994,9,22,1995,1,0,0,11,3,1,mic-1.0
4269,698,10,12,1994,10,12,1994,1,0,0,11,3,0,mic-1.0
4269,696,10,15,1994,10,15,1994,1,0,0,11,3,0,mic-1.0
4269,200,10,7,1994,10,17,1994,1,0,0,11,3,0,mic-1.0
4269,2,8,2,1994,12,3,1994,1,0,0,11,3,1,mic-1.0
4269,2,8,17,1995,9,22,1995,1,0,0,7,3,0,mic-1.0
4271,645,8,30,1996,11,4,1996,0,1,25,16,4,1,mic-1.0
4271,690,9,4,1996,9,4,1996,1,0,0,8,3,0,mic-1.0
4271,200,11,2,1996,11,2,1996,1,0,0,16,4,0,mic-1.0
4271,2,8,30,1996,11,4,1996,1,0,0,16,4,1,mic-1.0
4272,645,10,-9,1996,3,2,1997,0,0,0,17,4,1,mic-1.0
4272,690,10,-9,1996,3,2,1997,1,0,0,17,4,1,mic-1.0
4273,645,10,7,1997,5,1,2003,0,3497,6180,22,5,1,mic-1.0
4273,640,2,15,1999,2,16,1999,1,0,0,0,1,0,mic-1.0
4273,651,10,22,1999,10,22,1999,1,0,0,7,3,0,mic-1.0
4273,220,10,22,1999,10,22,1999,1,0,0,7,3,0,mic-1.0
4273,255,10,22,1999,10,22,1999,1,0,0,7,3,0,mic-1.0
4273,350,10,22,1999,10,22,1999,1,0,0,7,3,0,mic-1.0
4273,325,10,22,1999,10,22,1999,1,0,0,7,3,0,mic-1.0
4273,663,10,22,1999,10,22,1999,1,0,0,7,3,0,mic-1.0
4273,210,10,22,1999,10,22,1999,1,0,0,7,3,0,mic-1.0
4273,696,10,22,1999,10,22,1999,1,0,0,7,3,0,mic-1.0
4273,666,12,17,1998,12,20,1998,1,0,0,10,3,0,mic-1.0
4273,690,11,4,1997,11,4,1997,1,0,0,8,3,0,mic-1.0
4273,670,2,15,1999,2,15,1999,1,0,0,0,1,0,mic-1.0
4273,200,11,14,1997,5,1,2003,1,20,34,22,5,0,mic-1.0
4273,2,10,7,1997,5,1,2003,1,75,101,22,5,1,mic-1.0
4273,666,9,13,2002,9,13,2002,1,0,0,0,1,0,mic-1.0
4273,690,12,-9,1998,2,15,1999,1,0,0,11,3,0,mic-1.0
4273,900,1,12,2003,5,1,2003,1,0,0,22,5,0,mic-1.0
4273,696,2,12,2003,3,18,2003,1,0,0,7,3,0,mic-1.0
4273,670,2,22,2003,3,18,2003,1,0,0,8,3,0,mic-1.0
4273,692,2,25,2003,3,18,2003,1,0,0,7,3,0,mic-1.0
4273,210,3,2,2003,3,18,2003,1,0,0,7,3,0,mic-1.0
4273,698,3,5,2003,3,18,2003,1,0,0,7,3,0,mic-1.0
4273,694,3,5,2003,3,18,2003,1,0,0,7,3,0,mic-1.0
4273,290,3,21,2003,5,1,2003,1,11,20,22,5,0,mic-1.0
4273,690,10,22,1999,10,22,1999,1,0,0,7,3,0,mic-1.0
4273,690,2,24,2001,3,-9,2001,1,0,0,11,3,0,mic-1.0
4273,690,10,-9,2002,3,18,2003,1,0,0,11,3,0,mic-1.0
4273,670,9,4,2000,9,4,2000,1,0,0,0,1,0,mic-1.0
4273,670,5,23,2001,8,24,2001,1,1,1,17,4,0,mic-1.0
4275,645,8,10,2000,8,10,2000,0,0,0,0,1,1,mic-1.0
4275,690,8,10,2000,8,10,2000,1,0,0,10,3,1,mic-1.0
4277,750,7,13,2001,11,22,2003,1,12,156,17,4,1,mic-1.0
4277,770,7,13,2001,11,22,2003,0,9,201,17,4,1,mic-1.0
4278,900,4,17,2001,4,17,2001,0,0,0,0,1,1,mic-1.0
4278,710,4,17,2001,4,17,2001,1,0,0,7,3,1,mic-1.0
4279,840,5,-9,2001,5,-9,2001,0,0,0,0,1,1,mic-1.0
4279,710,5,-9,2001,5,-9,2001,1,0,0,7,3,1,mic-1.0
4280,2,3,23,2001,7,3,2001,0,1,1,12,3,1,mic-1.0
4280,710,3,23,2001,7,3,2001,1,0,0,16,4,1,mic-1.0
4281,713,3,27,2001,8,-9,2001,0,0,0,7,3,1,mic-1.0
4281,2,4,25,2001,8,17,2001,0,0,0,7,3,0,mic-1.0
4281,710,3,27,2001,8,-9,2001,1,0,0,7,3,1,mic-1.0
4282,732,6,2,2001,11,10,2004,0,4,4,17,4,1,mic-1.0
4282,731,6,2,2001,11,10,2004,1,13,13,17,4,1,mic-1.0
4283,700,9,15,2001,12,17,2001,0,5417,7445,22,5,1,mic-1.0
4283,255,10,9,2001,12,17,2001,1,1,1,22,5,0,mic-1.0
4283,350,10,9,2001,10,-9,2001,1,0,0,7,3,0,mic-1.0
4283,210,10,9,2001,10,-9,2001,1,0,0,7,3,0,mic-1.0
4283,235,10,9,2001,10,-9,2001,1,0,0,7,3,0,mic-1.0
4283,230,10,9,2001,10,-9,2001,1,0,0,7,3,0,mic-1.0
4283,702,10,7,2001,10,7,2001,1,0,0,8,3,0,mic-1.0
4283,20,10,7,2001,11,15,2001,1,0,0,16,4,0,mic-1.0
4283,220,9,15,2001,11,15,2001,1,0,0,16,4,1,mic-1.0
4283,640,10,7,2001,11,15,2001,1,0,0,16,4,0,mic-1.0
4283,770,10,7,2001,10,9,2001,1,0,0,17,4,0,mic-1.0
4283,365,9,15,2001,11,13,2001,1,0,0,17,4,1,mic-1.0
4283,200,9,15,2001,12,17,2001,1,4,37,22,5,1,mic-1.0
4283,2,9,15,2001,12,17,2001,1,0,0,22,5,1,mic-1.0
4283,704,10,6,2001,10,-9,2001,1,0,0,17,4,0,mic-1.0
4283,900,10,7,2001,12,7,2001,1,1,1,22,5,0,mic-1.0
4284,483,12,21,2001,8,27,2002,0,6,6,17,4,1,mic-1.0
4284,482,12,21,2001,8,27,2002,1,20,20,17,4,1,mic-1.0
4288,625,3,-9,1996,3,-9,1996,0,1,25,0,1,1,mic-1.0
4288,651,3,-9,1996,3,-9,1996,1,0,0,16,4,1,mic-1.0
4290,630,8,24,2001,8,24,2001,0,0,0,0,1,1,mic-1.0
4290,640,8,24,2001,8,24,2001,1,0,0,7,3,1,mic-1.0
4291,652,10,1,1998,10,20,1998,0,0,0,0,1,1,mic-1.0
4291,640,10,1,1998,10,20,1998,1,0,0,7,3,1,mic-1.0
4293,670,6,27,1995,6,27,1995,0,0,0,0,1,1,mic-1.0
4293,694,6,27,1995,6,27,1995,1,0,0,8,3,1,mic-1.0
4295,20,8,1,2000,10,6,2000,0,0,0,0,1,1,mic-1.0
4295,200,8,1,2000,10,6,2000,0,0,0,0,1,1,mic-1.0
4295,345,8,1,2000,10,6,2000,1,0,0,15,4,1,mic-1.0
4298,344,8,5,2000,9,26,2000,0,0,0,7,3,1,mic-1.0
4298,2,9,26,2000,9,26,2000,0,0,0,7,3,0,mic-1.0
4298,345,8,5,2000,9,26,2000,1,0,0,15,4,1,mic-1.0
4299,645,6,26,1993,6,28,1993,0,1,25,0,1,1,mic-1.0
4299,2,6,26,1993,6,28,1993,1,0,0,16,4,1,mic-1.0
4300,451,1,26,2001,5,29,2001,0,0,0,11,3,1,mic-1.0
4300,438,1,26,2001,5,29,2001,1,0,0,16,4,1,mic-1.0
4301,450,5,-9,2001,5,-9,2001,0,0,0,0,1,1,mic-1.0
4301,451,5,-9,2001,5,-9,2001,1,0,0,15,4,1,mic-1.0
4302,450,8,13,1999,9,17,1999,0,0,0,0,1,1,mic-1.0
4302,438,8,13,1999,9,17,1999,1,0,0,8,3,1,mic-1.0
4303,540,1,7,2001,4,12,2001,1,0,0,16,4,1,mic-1.0
4303,551,1,7,2001,4,12,2001,0,0,0,15,4,1,mic-1.0
4304,500,12,7,1997,12,7,1997,0,0,0,0,1,1,mic-1.0
4304,625,12,7,1997,12,7,1997,1,0,0,7,3,1,mic-1.0
4305,625,10,30,2001,3,1,2002,0,0,0,0,1,1,mic-1.0
4305,500,10,30,2001,3,1,2002,1,0,0,16,4,1,mic-1.0
4306,471,3,1,2001,3,6,2001,0,0,0,0,1,1,mic-1.0
4306,482,3,1,2001,3,6,2001,1,0,0,14,4,1,mic-1.0
4307,551,4,14,1994,9,-9,1994,0,0,0,0,1,1,mic-1.0
4307,490,4,14,1994,9,-9,1994,1,0,0,14,4,1,mic-1.0
4308,432,2,8,1993,2,8,1993,1,0,0,17,4,1,mic-1.0
4308,436,2,8,1993,2,8,1993,0,6,6,17,4,1,mic-1.0
4309,437,3,4,1996,4,-9,1996,0,0,0,0,1,1,mic-1.0
4309,438,3,4,1996,4,-9,1996,1,0,0,14,4,1,mic-1.0
4310,517,3,26,2001,3,26,2001,0,0,0,0,1,1,mic-1.0
4310,500,3,26,2001,3,26,2001,1,0,0,11,3,1,mic-1.0
4312,434,4,29,2000,5,1,2000,0,0,0,0,1,1,mic-1.0
4312,436,4,29,2000,5,1,2000,1,0,0,14,4,1,mic-1.0
4313,771,4,29,2001,4,29,2001,0,0,0,0,1,1,mic-1.0
4313,750,4,29,2001,4,29,2001,1,0,0,11,3,1,mic-1.0
4314,800,2,10,2001,4,29,2001,0,0,0,17,4,1,mic-1.0
4314,775,2,10,2001,4,29,2001,1,26,100,17,4,1,mic-1.0
4315,640,5,20,1997,5,-9,1997,0,0,0,0,1,1,mic-1.0
4315,652,5,20,1997,5,-9,1997,1,0,0,11,3,1,mic-1.0
4317,630,7,23,2001,8,13,2001,1,0,0,12,3,1,mic-1.0
4317,373,7,23,2001,8,13,2001,0,0,0,8,3,1,mic-1.0
4318,373,3,8,1995,3,9,1995,0,26,100,17,4,1,mic-1.0
4318,371,3,8,1995,3,9,1995,1,26,100,17,4,1,mic-1.0
4319,373,12,15,1996,5,14,1997,0,27,57,17,4,1,mic-1.0
4319,371,12,15,1996,5,14,1997,1,20,50,17,4,1,mic-1.0
4320,350,12,27,2001,5,13,2003,1,0,0,7,3,1,mic-1.0
4320,640,12,27,2001,5,13,2003,0,0,0,7,3,1,mic-1.0
4322,731,8,13,1999,8,13,1999,0,0,0,0,1,1,mic-1.0
4322,740,8,13,1999,8,13,1999,1,0,0,8,3,1,mic-1.0
4323,350,3,17,1997,4,3,1997,0,0,0,0,1,1,mic-1.0
4323,640,3,17,1997,4,3,1997,1,0,0,7,3,1,mic-1.0
4328,710,9,-9,1998,9,-9,1998,0,0,0,0,1,1,mic-1.0
4328,816,9,-9,1998,9,-9,1998,1,0,0,7,3,1,mic-1.0
4329,816,8,-9,1998,8,-9,1998,0,0,0,0,1,1,mic-1.0
4329,840,8,-9,1998,8,-9,1998,1,0,0,7,3,1,mic-1.0
4330,840,10,30,1999,10,30,1999,0,0,0,0,1,1,mic-1.0
4330,816,10,30,1999,10,30,1999,1,0,0,16,4,1,mic-1.0
4331,816,4,16,1994,4,28,1994,0,0,0,0,1,1,mic-1.0
4331,713,4,16,1994,4,28,1994,1,0,0,7,3,1,mic-1.0
4332,345,2,17,1994,2,17,1994,0,0,0,0,1,1,mic-1.0
4332,310,2,17,1994,2,17,1994,1,0,0,8,3,1,mic-1.0
4333,346,1,-9,1994,1,-9,1994,0,0,0,0,1,1,mic-1.0
4333,345,1,-9,1994,1,-9,1994,1,0,0,7,3,1,mic-1.0
4333,344,1,-9,1994,1,-9,1994,1,0,0,7,3,1,mic-1.0
4335,365,6,24,1999,6,24,1999,1,0,0,7,3,1,mic-1.0
4335,385,6,24,1999,6,24,1999,0,0,0,7,3,1,mic-1.0
4335,2,6,24,1999,6,24,1999,0,0,0,7,3,1,mic-1.0
4335,395,6,24,1999,6,24,1999,0,0,0,0,1,1,mic-1.0
4337,640,5,20,1997,5,-9,1997,0,0,0,0,1,1,mic-1.0
4337,630,5,20,1997,5,-9,1997,1,0,0,11,3,1,mic-1.0
4339,540,7,1,1999,7,30,2002,1,18,650,22,5,0,mic-1.0
4339,490,4,-9,1999,6,3,2001,1,24,775,22,5,0,mic-1.0
4339,565,7,1,1999,7,30,2002,1,16,650,22,5,0,mic-1.0
4339,517,5,-9,1999,7,30,2002,0,67,1475,22,5,0,mic-1.0
4339,500,4,-9,1999,7,30,2002,0,32,1300,22,5,0,mic-1.0
4339,552,6,-9,1999,7,30,2002,1,41,700,22,5,0,mic-1.0
4339,490,8,2,1998,9,-9,1998,1,103,300,17,4,1,mic-1.0
4339,500,8,7,1998,9,-9,1998,0,4,100,17,4,0,mic-1.0
4339,517,8,2,1998,9,-9,1998,0,206,675,17,4,1,mic-1.0
4339,540,8,19,1998,9,-9,1998,1,26,100,17,4,0,mic-1.0
4339,552,8,23,1998,9,-9,1998,1,2,50,17,4,0,mic-1.0
4339,565,8,19,1998,9,-9,1998,1,20,40,17,4,0,mic-1.0
4340,344,1,24,1993,2,20,1993,0,0,0,16,4,1,mic-1.0
4340,345,1,24,1993,2,20,1993,1,1,1,12,3,1,mic-1.0
4341,346,6,5,1993,3,1,1994,0,10,475,17,4,1,mic-1.0
4341,344,6,5,1993,3,1,1994,1,12,180,17,4,1,mic-1.0
4342,211,4,8,1999,4,19,1999,0,0,0,0,1,1,mic-1.0
4342,20,4,8,1999,4,19,1999,0,0,0,0,1,1,mic-1.0
4342,390,4,8,1999,4,19,1999,0,0,0,0,1,1,mic-1.0
4342,220,4,8,1999,4,19,1999,0,0,0,0,1,1,mic-1.0
4342,255,4,8,1999,4,19,1999,0,0,0,0,1,1,mic-1.0
4342,325,4,8,1999,4,19,1999,0,0,0,0,1,1,mic-1.0
4342,385,4,8,1999,4,19,1999,0,0,0,0,1,1,mic-1.0
4342,210,4,8,1999,4,19,1999,0,0,0,0,1,1,mic-1.0
4342,235,4,8,1999,4,19,1999,0,0,0,0,1,1,mic-1.0
4342,365,4,8,1999,6,11,1999,1,0,0,8,3,1,mic-1.0
4342,230,4,8,1999,4,19,1999,0,0,0,0,1,1,mic-1.0
4342,640,4,8,1999,4,19,1999,0,0,0,0,1,1,mic-1.0
4342,200,4,8,1999,6,11,1999,0,0,0,8,3,1,mic-1.0
4342,2,4,8,1999,4,19,1999,0,0,0,0,1,1,mic-1.0
4343,160,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,305,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,373,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,211,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,355,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,20,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,316,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,390,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,366,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,375,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,220,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,255,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,350,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,372,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,310,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,395,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,205,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,325,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,663,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,368,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,212,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,600,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,385,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,210,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,290,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,235,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,365,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,317,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,349,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,230,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,380,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,225,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,640,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,696,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,200,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,369,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
4343,2,11,24,2000,11,27,2000,0,0,0,0,1,1,mic-1.0
